,ID_Start_Location,freq.loc,Start_Lat,Start_Lng,End_Lat,End_Lng,Start_Time,End_Time,differ_HHMM,Start_hms,End_hms,Year,Month,Day,Date,Start_Hour_numric,End_Hour_numric,Accident.Description,Severity,Distance.mi.,Traffic.Speed,Traffic.Speed.No.Accident,Number,Street,Street_Category,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Weather_Condition_Timestamp,Temperature.F.,Nautical_Twilight,Astronomical_Twilight,Wind_Chill.F.,Humidity...,Pressure.in.,Visibility.mi.,Wind_Direction,Wind_Speed.mph.,Precipitation.in.,Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Civil_Twilight,Nautical_Twilight.1,Astronomical_Twilight.1.1,Astronomical_Twilight.1
858,51,10,41.09943,-73.79791,41.09943,-73.79791,2017-08-03 17:31,2017-08-03 18:16,0:45,17:31:00,18:16:00,2017,8,3,2017-08-03,17,18,Right hand shoulder blocked ,2,0,20,71,0,Sprain Brook Pkwy S,County Highways,R,Hawthorne,Westchester,NY,10532,US,US/Eastern,KHPN,2017-08-03 17:56,2017-08-03 17:56,81,Day,Day,0,62,30.05,10,SSE,9.2,0,Partly Cloudy,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
859,51,10,41.09943,-73.79791,41.09943,-73.79791,2018-05-23 21:45,2018-05-23 22:30,0:45,21:45:00,22:30:00,2018,5,23,2018-05-23,21,22,Right hand shoulder blocked ,2,0,41,88,0,Sprain Brook Pkwy S,County Highways,R,Hawthorne,Westchester,NY,10532,US,US/Eastern,KHPN,2018-05-23 21:56,2018-05-23 21:56,64,Night,Day,0,75,29.98,10,WNW,5.8,0,Clear,0,0,0,0,0,0,0,0,0,0,0,0,Night,Night,Day,Day
860,49,24,41.10979,-73.80144,41.10979,-73.80144,2017-06-08 6:49,2017-06-08 7:19,0:30,6:49:00,7:19:00,2017,6,8,2017-06-08,6,7,Right hand shoulder blocked ,2,0,29,82,0,Saw Mill River Pkwy N,County Highways,R,Hawthorne,Westchester,NY,10532,US,US/Eastern,KHPN,2017-06-08 6:56,2017-06-08 6:56,57,Day,Day,0,74,30.01,10,Calm,0,0,Clear,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
861,49,24,41.10979,-73.80144,41.10979,-73.80144,2017-07-28 6:58,2017-07-28 7:27,0:29,6:58:00,7:27:00,2017,7,28,2017-07-28,6,7,Right hand shoulder blocked ,2,0,29,72,0,Saw Mill River Pkwy N,County Highways,R,Hawthorne,Westchester,NY,10532,US,US/Eastern,KHPN,2017-07-28 6:56,2017-07-28 6:56,66.9,Day,Day,0,97,29.86,0.2,North,5.8,0,Fog,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
862,49,24,41.10979,-73.80144,41.10979,-73.80144,2018-11-28 6:33,2018-11-28 7:03,0:30,6:33:00,7:03:00,2018,11,28,2018-11-28,6,7,Right hand shoulder blocked ,2,0,29,76,0,Saw Mill River Pkwy N,County Highways,R,Hawthorne,Westchester,NY,10532,US,US/Eastern,KHPN,2018-11-28 6:56,2018-11-28 6:56,35.1,Day,Day,24.5,61,29.42,10,WNW,18.4,0,Scattered Clouds,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
863,49,24,41.10979,-73.80144,41.10979,-73.80144,2018-05-31 7:37,2018-05-31 8:07,0:30,7:37:00,8:07:00,2018,5,31,2018-05-31,7,8,Right hand shoulder blocked ,2,0,23,74,0,Saw Mill River Pkwy N,County Highways,R,Hawthorne,Westchester,NY,10532,US,US/Eastern,KHPN,2018-05-31 7:56,2018-05-31 7:56,61,Day,Day,0,87,30.07,10,East,6.9,0,Mostly Cloudy,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
864,49,24,41.10979,-73.80144,41.10979,-73.80144,2018-06-11 7:37,2018-06-11 8:07,0:30,7:37:00,8:07:00,2018,6,11,2018-06-11,7,8,Right hand shoulder blocked ,2,0,23,82,0,Saw Mill River Pkwy N,County Highways,R,Hawthorne,Westchester,NY,10532,US,US/Eastern,KHPN,2018-06-11 7:56,2018-06-11 7:56,59,Day,Day,0,81,30.02,10,ENE,3.5,0,Scattered Clouds,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
865,49,24,41.10979,-73.80144,41.10979,-73.80144,2018-10-15 7:44,2018-10-15 8:13,0:29,7:44:00,8:13:00,2018,10,15,2018-10-15,7,8,Right hand shoulder blocked ,2,0,23,82,0,Saw Mill River Pkwy N,County Highways,R,Hawthorne,Westchester,NY,10532,US,US/Eastern,KHPN,2018-10-15 7:32,2018-10-15 7:32,53.1,Day,Day,0,96,30.14,2,SE,3.5,0,Light Rain,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
866,49,24,41.10979,-73.80144,41.10979,-73.80144,2018-11-06 7:52,2018-11-06 8:22,0:30,7:52:00,8:22:00,2018,11,6,2018-11-06,7,8,Right hand shoulder blocked ,2,0,23,70,0,Saw Mill River Pkwy N,County Highways,R,Hawthorne,Westchester,NY,10532,US,US/Eastern,KHPN,2018-11-06 7:56,2018-11-06 7:56,48.9,Day,Day,0,97,29.98,0.2,East,4.6,0,Fog,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
867,49,24,41.10979,-73.80144,0,0,2017-04-21 8:26,2017-04-21 8:55,0:29,8:26:00,8:55:00,2017,4,21,2017-04-21,8,8,Right hand shoulder blocked ,2,0.01,24,82,0,Saw Mill River Pkwy N,County Highways,R,Hawthorne,Westchester,NY,10532,US,US/Eastern,KHPN,2017-04-21 8:56,2017-04-21 8:56,48,Day,Day,0,93,29.98,3,East,8.1,0.03,Light Rain,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
868,49,24,41.10979,-73.80144,41.10979,-73.80144,2018-10-24 8:59,2018-10-24 9:28,0:29,8:59:00,9:28:00,2018,10,24,2018-10-24,8,9,Right hand shoulder blocked ,2,0,24,72,0,Saw Mill River Pkwy N,County Highways,R,Hawthorne,Westchester,NY,10532,US,US/Eastern,KHPN,2018-10-24 8:56,2018-10-24 8:56,45,Day,Day,38.2,68,30.01,10,NW,15,0,Partly Cloudy,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
869,49,24,41.10979,-73.80144,0,0,2017-04-19 9:24,2017-04-19 10:08,0:44,9:24:00,10:08:00,2017,4,19,2017-04-19,9,10,Right hand shoulder blocked ,2,0.01,28,82,0,Saw Mill River Pkwy N,County Highways,R,Hawthorne,Westchester,NY,10532,US,US/Eastern,KHPN,2017-04-19 8:56,2017-04-19 8:56,44.1,Day,Day,38.6,73,30.52,10,SE,10.4,0,Mostly Cloudy,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
870,49,24,41.10979,-73.80144,41.10979,-73.80144,2017-07-27 9:11,2017-07-27 9:41,0:30,9:11:00,9:41:00,2017,7,27,2017-07-27,9,9,Right hand shoulder blocked ,2,0,28,88,0,Saw Mill River Pkwy N,County Highways,R,Hawthorne,Westchester,NY,10532,US,US/Eastern,KHPN,2017-07-27 8:56,2017-07-27 8:56,66.9,Day,Day,0,81,30.04,10,Variable,4.6,0,Scattered Clouds,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
871,49,24,41.10979,-73.80144,41.10979,-73.80144,2017-12-30 9:01,2017-12-30 9:46,0:45,9:01:00,9:46:00,2017,12,30,2017-12-30,9,9,Right hand shoulder blocked ,2,0,28,72,0,Saw Mill River Pkwy N,County Highways,R,Hawthorne,Westchester,NY,10532,US,US/Eastern,KHPN,2017-12-30 8:56,2017-12-30 8:56,16,Day,Day,0,84,30.13,1.5,Calm,0,0,Light Snow,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
872,49,24,41.10979,-73.80144,0,0,2017-03-06 11:09,2017-03-06 11:39,0:30,11:09:00,11:39:00,2017,3,6,2017-03-06,11,11,Right hand shoulder blocked ,2,0.01,37,82,0,Saw Mill River Pkwy N,County Highways,R,Hawthorne,Westchester,NY,10532,US,US/Eastern,KHPN,2017-03-06 10:56,2017-03-06 10:56,36,Day,Day,31.1,20,30.53,10,Variable,5.8,0,Clear,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
873,49,24,41.10979,-73.80144,41.10979,-73.80144,2017-07-07 11:23,2017-07-07 11:52,0:29,11:23:00,11:52:00,2017,7,7,2017-07-07,11,11,Right hand shoulder blocked ,2,0,37,82,0,Saw Mill River Pkwy N,County Highways,R,Hawthorne,Westchester,NY,10532,US,US/Eastern,KHPN,2017-07-07 10:56,2017-07-07 10:56,68,Day,Day,0,90,29.78,1.2,North,17.3,0.56,Heavy Rain,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
874,49,24,41.10979,-73.80144,41.10979,-73.80144,2018-09-21 11:57,2018-09-21 12:31,0:34,11:57:00,12:31:00,2018,9,21,2018-09-21,11,12,Right hand shoulder blocked ,2,0,37,82,0,Saw Mill River Pkwy N,County Highways,R,Hawthorne,Westchester,NY,10532,US,US/Eastern,KHPN,2018-09-21 11:56,2018-09-21 11:56,68,Day,Day,0,76,30.2,10,South,8.1,0,Mostly Cloudy,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
875,49,24,41.10979,-73.80144,41.10979,-73.80144,2017-12-27 13:18,2017-12-27 14:17,0:59,13:18:00,14:17:00,2017,12,27,2017-12-27,13,14,Right hand shoulder blocked ,2,0,25,78,0,Saw Mill River Pkwy N,County Highways,R,Hawthorne,Westchester,NY,10532,US,US/Eastern,KHPN,2017-12-27 12:56,2017-12-27 12:56,21,Day,Day,8.1,42,30.44,10,NW,13.8,0,Partly Cloudy,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
876,49,24,41.10979,-73.80144,41.10979,-73.80144,2017-10-06 15:58,2017-10-06 16:43,0:45,15:58:00,16:43:00,2017,10,6,2017-10-06,15,16,Right lane blocked,2,0,26,76,0,Saw Mill River Pkwy N,County Highways,R,Hawthorne,Westchester,NY,10532,US,US/Eastern,KHPN,2017-10-06 15:56,2017-10-06 15:56,79,Day,Day,0,39,30.03,10,Variable,4.6,0,Partly Cloudy,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
877,49,24,41.10979,-73.80144,41.10979,-73.80144,2018-08-22 15:38,2018-08-22 16:08,0:30,15:38:00,16:08:00,2018,8,22,2018-08-22,15,16,Right hand shoulder blocked ,2,0,26,74,0,Saw Mill River Pkwy N,County Highways,R,Hawthorne,Westchester,NY,10532,US,US/Eastern,KHPN,2018-08-22 15:56,2018-08-22 15:56,82,Day,Day,0,54,29.67,10,WNW,11.5,0,Scattered Clouds,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
878,49,24,41.10979,-73.80144,41.10979,-73.80144,2016-09-20 16:42,2016-09-20 17:40,0:58,16:42:00,17:40:00,2016,9,20,2016-09-20,16,17,Right hand shoulder blocked ,2,0,27,82,0,Saw Mill River Pkwy N,County Highways,R,Hawthorne,Westchester,NY,10532,US,US/Eastern,KHPN,2016-09-20 16:56,2016-09-20 16:56,78.1,Day,Day,0,68,30.08,10,SE,6.9,0,Partly Cloudy,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
879,49,24,41.10979,-73.80144,41.10979,-73.80144,2016-09-15 17:16,2016-09-15 18:14,0:58,17:16:00,18:14:00,2016,9,15,2016-09-15,17,18,Right hand shoulder blocked ,2,0,20,82,0,Saw Mill River Pkwy N,County Highways,R,Hawthorne,Westchester,NY,10532,US,US/Eastern,KHPN,2016-09-15 16:56,2016-09-15 16:56,70,Day,Day,0,42,30.22,10,ESE,5.8,0,Partly Cloudy,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
880,49,24,41.10979,-73.80144,41.10979,-73.80144,2017-10-29 17:09,2017-10-29 17:38,0:29,17:09:00,17:38:00,2017,10,29,2017-10-29,17,17,Right hand shoulder blocked ,2,0,20,70,0,Saw Mill River Pkwy N,County Highways,R,Hawthorne,Westchester,NY,10532,US,US/Eastern,KHPN,2017-10-29 16:56,2017-10-29 16:56,64.9,Day,Day,0,93,29.49,1.5,SE,20.7,0.55,Rain,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
881,49,24,41.10979,-73.80144,0,0,2016-11-07 18:58,2016-11-07 19:43,0:45,18:58:00,19:43:00,2016,11,7,2016-11-07,18,19,Right hand shoulder blocked ,2,0.01,21,88,0,Saw Mill River Pkwy N,County Highways,R,Hawthorne,Westchester,NY,10532,US,US/Eastern,KHPN,2016-11-07 18:56,2016-11-07 18:56,48,Night,Night,0,37,30.36,10,North,9.2,0,Clear,0,0,0,0,0,0,0,0,0,0,0,0,Night,Night,Night,Night
882,49,24,41.10979,-73.80144,41.10979,-73.80144,2018-08-07 18:20,2018-08-07 18:49,0:29,18:20:00,18:49:00,2018,8,7,2018-08-07,18,18,Two lanes blocked,2,0,21,68,0,Saw Mill River Pkwy N,County Highways,R,Hawthorne,Westchester,NY,10532,US,US/Eastern,KHPN,2018-08-07 18:11,2018-08-07 18:11,73,Day,Day,0,87,29.92,5,SE,9.2,0.37,Thunderstorms and Rain,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
883,49,24,41.10979,-73.80144,41.10979,-73.80144,2016-09-17 19:14,2016-09-17 19:44,0:30,19:14:00,19:44:00,2016,9,17,2016-09-17,19,19,Right hand shoulder blocked ,2,0,32,82,0,Saw Mill River Pkwy N,County Highways,R,Hawthorne,Westchester,NY,10532,US,US/Eastern,KHPN,2016-09-17 18:56,2016-09-17 18:56,69.1,Day,Day,0,75,30.12,10,SSE,6.9,0,Clear,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
884,83,7,41.12138,-74.00771,41.12138,-74.00771,2018-05-23 7:57,2018-05-23 8:27,0:30,7:57:00,8:27:00,2018,5,23,2018-05-23,7,8,Right hand shoulder blocked ,2,0,23,76,0,Palisades Interstate Pkwy S,County Highways,R,New City,Rockland,NY,10956,US,US/Eastern,KHPN,2018-05-23 7:56,2018-05-23 7:56,60.1,Day,Day,0,93,29.91,1.2,WNW,5.8,0,Mostly Cloudy,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
885,83,7,41.12138,-74.00771,41.12138,-74.00771,2017-09-12 8:40,2017-09-12 9:10,0:30,8:40:00,9:10:00,2017,9,12,2017-09-12,8,9,Right hand shoulder blocked ,2,0,24,74,0,Palisades Interstate Pkwy S,County Highways,R,New City,Rockland,NY,10956,US,US/Eastern,KHPN,2017-09-12 8:56,2017-09-12 8:56,64.9,Day,Day,0,73,30.04,10,North,9.2,0,Clear,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
886,83,7,41.12138,-74.00771,0,0,2017-02-14 9:59,2017-02-14 10:31,0:32,9:59:00,10:31:00,2017,2,14,2017-02-14,9,10,Right hand shoulder blocked ,2,0.01,28,82,0,Palisades Interstate Pkwy S,County Highways,R,New City,Rockland,NY,10956,US,US/Eastern,KHPN,2017-02-14 9:56,2017-02-14 9:56,30,Day,Day,24.1,61,29.94,10,WNW,5.8,0,Clear,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
887,83,7,41.12138,-74.00771,0,0,2017-05-18 9:56,2017-05-18 10:26,0:30,9:56:00,10:26:00,2017,5,18,2017-05-18,9,10,Right hand shoulder blocked ,2,0.01,28,82,0,Palisades Interstate Pkwy S,County Highways,R,New City,Rockland,NY,10956,US,US/Eastern,KHPN,2017-05-18 9:56,2017-05-18 9:56,82,Day,Day,0,52,29.92,10,WNW,5.8,0,Clear,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
888,83,7,41.12138,-74.00771,41.12138,-74.00771,2017-08-29 9:13,2017-08-29 9:42,0:29,9:13:00,9:42:00,2017,8,29,2017-08-29,9,9,Right hand shoulder blocked ,2,0,28,70,0,Palisades Interstate Pkwy S,County Highways,R,New City,Rockland,NY,10956,US,US/Eastern,KHPN,2017-08-29 8:56,2017-08-29 8:56,62.1,Day,Day,0,80,30.22,10,ENE,8.1,0,Partly Cloudy,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
889,83,7,41.12138,-74.00771,0,0,2017-03-29 15:49,2017-03-29 16:34,0:45,15:49:00,16:34:00,2017,3,29,2017-03-29,15,16,Right hand shoulder blocked ,2,0.01,26,74,0,Palisades Interstate Pkwy S,County Highways,R,New City,Rockland,NY,10956,US,US/Eastern,KHPN,2017-03-29 15:56,2017-03-29 15:56,57,Day,Day,0,34,30.03,10,NNW,16.1,0,Partly Cloudy,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
890,83,7,41.12138,-74.00771,41.12138,-74.00771,2018-09-11 18:57,2018-09-11 19:26,0:29,18:57:00,19:26:00,2018,9,11,2018-09-11,18,19,One lane blocked ,2,0,21,82,0,Palisades Interstate Pkwy S,County Highways,R,New City,Rockland,NY,10956,US,US/Eastern,KHPN,2018-09-11 18:56,2018-09-11 18:56,72,Day,Day,0,93,30.13,10,Calm,0,0,Scattered Clouds,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
891,74,7,41.12403,-73.78391,41.12403,-73.78391,2018-10-22 7:57,2018-10-22 8:27,0:30,7:57:00,8:27:00,2018,10,22,2018-10-22,7,8,Right hand shoulder blocked ,2,0,23,82,0,Saw Mill River Pkwy,County Highways,R,Pleasantville,Westchester,NY,10570,US,US/Eastern,KHPN,2018-10-22 7:56,2018-10-22 7:56,36,Day,Day,0,76,30.23,10,Calm,0,0,Mostly Cloudy,0,0,0,1,1,0,0,0,0,0,0,1,Day,Day,Day,Day
892,74,7,41.12403,-73.78391,41.12403,-73.78391,2018-08-30 8:20,2018-08-30 8:50,0:30,8:20:00,8:50:00,2018,8,30,2018-08-30,8,8,Right hand shoulder blocked ,2,0,24,88,0,Saw Mill River Pkwy,County Highways,R,Pleasantville,Westchester,NY,10570,US,US/Eastern,KHPN,2018-08-30 7:56,2018-08-30 7:56,78.1,Day,Day,0,76,29.99,9,NW,10.4,0,Partly Cloudy,0,0,0,1,1,0,0,0,0,0,0,1,Day,Day,Day,Day
893,74,7,41.12403,-73.78391,41.12403,-73.78391,2018-10-04 8:54,2018-10-04 9:23,0:29,8:54:00,9:23:00,2018,10,4,2018-10-04,8,9,Right hand shoulder blocked ,2,0,24,72,0,Saw Mill River Pkwy,County Highways,R,Pleasantville,Westchester,NY,10570,US,US/Eastern,KHPN,2018-10-04 8:56,2018-10-04 8:56,63,Day,Day,0,90,30.04,10,WSW,5.8,0,Partly Cloudy,0,0,0,1,1,0,0,0,0,0,0,1,Day,Day,Day,Day
894,74,7,41.12403,-73.78391,41.12403,-73.78391,2017-10-17 9:20,2017-10-17 9:50,0:30,9:20:00,9:50:00,2017,10,17,2017-10-17,9,9,Right hand shoulder blocked ,2,0,28,84,0,Saw Mill River Pkwy,County Highways,R,Pleasantville,Westchester,NY,10570,US,US/Eastern,KHPN,2017-10-17 8:56,2017-10-17 8:56,42.1,Day,Day,36.6,70,30.35,10,NNW,9.2,0,Partly Cloudy,0,0,0,1,1,0,0,0,0,0,0,1,Day,Day,Day,Day
895,74,7,41.12403,-73.78391,41.12403,-73.78391,2018-06-06 16:10,2018-06-06 16:39,0:29,16:10:00,16:39:00,2018,6,6,2018-06-06,16,16,Right hand shoulder blocked ,2,0,27,73,0,Saw Mill River Pkwy,County Highways,R,Pleasantville,Westchester,NY,10570,US,US/Eastern,KHPN,2018-06-06 15:56,2018-06-06 15:56,66,Day,Day,0,50,29.88,10,NNW,8.1,0,Mostly Cloudy,0,0,0,1,1,0,0,0,0,0,0,1,Day,Day,Day,Day
896,74,7,41.12403,-73.78391,0,0,2017-03-08 17:23,2017-03-08 18:08,0:45,17:23:00,18:08:00,2017,3,8,2017-03-08,17,18,Right hand shoulder blocked ,2,0.01,20,71,0,Saw Mill River Pkwy,County Highways,R,Pleasantville,Westchester,NY,10570,US,US/Eastern,KHPN,2017-03-08 16:56,2017-03-08 16:56,57,Day,Day,0,25,29.87,10,West,16.1,0,Partly Cloudy,0,0,0,1,1,0,0,0,0,0,0,1,Day,Day,Day,Day
897,74,7,41.12403,-73.78391,0,0,2017-05-05 17:45,2017-05-05 18:30,0:45,17:45:00,18:30:00,2017,5,5,2017-05-05,17,18,Right hand shoulder blocked ,2,0.01,20,88,0,Saw Mill River Pkwy,County Highways,R,Pleasantville,Westchester,NY,10570,US,US/Eastern,KHPN,2017-05-05 17:51,2017-05-05 17:51,57.2,Day,Day,0,94,29.6,0.2,East,9.2,0.01,Fog,0,0,0,1,1,0,0,0,0,0,0,1,Day,Day,Day,Day
898,62,11,41.13035,-73.81464,41.13035,-73.81464,2018-07-09 5:33,2018-07-09 6:03,0:30,5:33:00,6:03:00,2018,7,9,2018-07-09,5,6,Right hand shoulder blocked ,2,0,38,82,0,Taconic State Pkwy N,County Highways,R,Pleasantville,Westchester,NY,10570,US,US/Eastern,KHPN,2018-07-09 5:56,2018-07-09 5:56,63,Day,Day,0,65,30.24,10,West,3.5,0,Clear,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
899,62,11,41.13035,-73.81464,41.13035,-73.81464,2018-09-04 7:23,2018-09-04 7:53,0:30,7:23:00,7:53:00,2018,9,4,2018-09-04,7,7,Right hand shoulder blocked ,2,0,23,88,0,Taconic State Pkwy N,County Highways,R,Pleasantville,Westchester,NY,10570,US,US/Eastern,KHPN,2018-09-04 6:56,2018-09-04 6:56,73,Day,Day,0,84,30.21,10,NW,9.2,0,Clear,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
900,62,11,41.13035,-73.81464,41.13035,-73.81464,2018-10-22 7:31,2018-10-22 8:00,0:29,7:31:00,8:00:00,2018,10,22,2018-10-22,7,8,Right hand shoulder blocked ,2,0,23,72,0,Taconic State Pkwy N,County Highways,R,Pleasantville,Westchester,NY,10570,US,US/Eastern,KHPN,2018-10-22 7:56,2018-10-22 7:56,36,Day,Day,0,76,30.23,10,Calm,0,0,Mostly Cloudy,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
901,62,11,41.13035,-73.81464,0,0,2017-03-02 8:16,2017-03-02 8:45,0:29,8:16:00,8:45:00,2017,3,2,2017-03-02,8,8,Right hand shoulder blocked ,2,0.01,24,84,0,Taconic State Pkwy N,County Highways,R,Pleasantville,Westchester,NY,10570,US,US/Eastern,KHPN,2017-03-02 7:56,2017-03-02 7:56,46,Day,Day,36.5,37,29.56,10,West,31.1,0,Scattered Clouds,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
902,62,11,41.13035,-73.81464,0,0,2017-03-09 8:16,2017-03-09 8:46,0:30,8:16:00,8:46:00,2017,3,9,2017-03-09,8,8,Right hand shoulder blocked ,2,0.01,24,82,0,Taconic State Pkwy N,County Highways,R,Pleasantville,Westchester,NY,10570,US,US/Eastern,KHPN,2017-03-09 7:56,2017-03-09 7:56,52,Day,Day,0,23,29.94,10,West,17.3,0,Clear,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
903,62,11,41.13035,-73.81464,0,0,2018-11-15 8:05,2018-11-15 8:34,0:29,8:05:00,8:34:00,2018,11,15,2018-11-15,8,8,Right hand shoulder blocked ,2,0,24,72,0,Taconic State Pkwy N,County Highways,R,Pleasantville,Westchester,NY,10570,US,US/Eastern,KHPN,2018-11-15 7:56,2018-11-15 7:56,27,Day,Day,18,49,30.58,10,NNE,9.2,0,Clear,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
904,62,11,41.13035,-73.81464,41.13035,-73.81464,2018-02-07 11:31,2018-02-07 12:01,0:30,11:31:00,12:01:00,2018,2,7,2018-02-07,11,12,Right hand shoulder blocked ,2,0,37,82,0,Taconic State Pkwy N,County Highways,R,Pleasantville,Westchester,NY,10570,US,US/Eastern,KHPN,2018-02-07 11:34,2018-02-07 11:34,28,Day,Day,18.6,96,30.22,2,East,10.4,0.02,Light Freezing Rain,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
905,62,11,41.13035,-73.81464,41.13035,-73.81464,2017-07-28 13:56,2017-07-28 14:40,0:44,13:56:00,14:40:00,2017,7,28,2017-07-28,13,14,Right hand shoulder blocked ,2,0,25,82,0,Taconic State Pkwy N,County Highways,R,Pleasantville,Westchester,NY,10570,US,US/Eastern,KHPN,2017-07-28 13:56,2017-07-28 13:56,80.1,Day,Day,0,60,29.83,10,ESE,5.8,0,Mostly Cloudy,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
906,62,11,41.13035,-73.81464,41.13035,-73.81464,2018-06-19 17:05,2018-06-19 17:35,0:30,17:05:00,17:35:00,2018,6,19,2018-06-19,17,17,Right hand shoulder blocked ,2,0,20,72,0,Taconic State Pkwy N,County Highways,R,Pleasantville,Westchester,NY,10570,US,US/Eastern,KHPN,2018-06-19 16:56,2018-06-19 16:56,84.9,Day,Day,0,29,29.78,10,North,9.2,0,Partly Cloudy,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
907,62,11,41.13035,-73.81464,41.13035,-73.81464,2018-08-10 17:29,2018-08-10 17:59,0:30,17:29:00,17:59:00,2018,8,10,2018-08-10,17,17,Right hand shoulder blocked ,2,0,20,71,0,Taconic State Pkwy N,County Highways,R,Pleasantville,Westchester,NY,10570,US,US/Eastern,KHPN,2018-08-10 17:56,2018-08-10 17:56,84.9,Day,Day,0,48,29.85,10,WNW,3.5,0,Scattered Clouds,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
908,62,11,41.13035,-73.81464,0,0,2016-10-26 18:35,2016-10-26 19:35,1:00,18:35:00,19:35:00,2016,10,26,2016-10-26,18,19,Right hand shoulder blocked ,2,0.01,21,68,0,Taconic State Pkwy N,County Highways,R,Pleasantville,Westchester,NY,10570,US,US/Eastern,KHPN,2016-10-26 18:56,2016-10-26 18:56,43,Day,Day,39.5,40,30.41,10,NNE,5.8,0,Clear,0,0,0,0,0,0,0,0,0,0,0,0,Night,Day,Day,Day
909,47,13,41.18482,-73.8074,41.18482,-73.8074,2017-10-13 4:18,2017-10-13 4:48,0:30,4:18:00,4:48:00,2017,10,13,2017-10-13,4,4,Right hand shoulder blocked ,2,0,46,82,0,Taconic State Pkwy S,County Highways,R,Chappaqua,Westchester,NY,10514,US,US/Eastern,KHPN,2017-10-13 3:56,2017-10-13 3:56,48,Night,Night,0,77,30.42,10,NNE,4.6,0,Clear,0,0,0,0,0,0,0,0,0,0,0,0,Night,Night,Night,Night
910,47,13,41.18482,-73.8074,0,0,2016-11-30 7:58,2016-11-30 8:27,0:29,7:58:00,8:27:00,2016,11,30,2016-11-30,7,8,Right hand shoulder blocked ,2,0.01,23,88,0,Taconic State Pkwy S,County Highways,R,Chappaqua,Westchester,NY,10514,US,US/Eastern,KHPN,2016-11-30 7:56,2016-11-30 7:56,50,Day,Day,0,93,29.92,0.5,NNE,3.5,0,Fog,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
911,47,13,41.18482,-73.8074,0,0,2017-01-18 7:32,2017-01-18 8:01,0:29,7:32:00,8:01:00,2017,1,18,2017-01-18,7,8,Right hand shoulder blocked ,2,0.01,23,72,0,Taconic State Pkwy S,County Highways,R,Chappaqua,Westchester,NY,10514,US,US/Eastern,KHPN,2017-01-18 7:20,2017-01-18 7:20,39,Day,Day,34.8,93,29.9,1.5,NE,5.8,0,Light Drizzle,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
